Gene	Length	Counts	TotalReads	RPKM(32284564 pairs)	TPM(10.51 norm. reads)
AC005284.1	149	0	32284564	0.0	0.0
AC108025.2	1065	0	32284564	0.0	0.0
BMP7-AS1	438	0	32284564	0.0	0.0
PPBP	718	0	32284564	0.0	0.0
AC064874.1	605	0	32284564	0.0	0.0
CTD-2015C24.1	896	0	32284564	0.0	0.0
IGHV3-35	368	0	32284564	0.0	0.0
MIR526B	84	0	32284564	0.0	0.0
RNU6-171P	108	0	32284564	0.0	0.0
SCARNA16	373	0	32284564	0.0	0.0
RP11-329B9.5	468	0	32284564	0.0	0.0
RP11-329B9.3	527	0	32284564	0.0	0.0
RP11-329B9.1	2594	0	32284564	0.0	0.0
RP11-12A16.3	636	0	32284564	0.0	0.0
RP11-227F8.2	455	0	32284564	0.0	0.0
CR812485.1	93	0	32284564	0.0	0.0
VSTM1	1071	0	32284564	0.0	0.0
SPINK9	847	0	32284564	0.0	0.0
SPINK7	587	0	32284564	0.0	0.0
SPINK6	737	0	32284564	0.0	0.0
SPINK4	660	0	32284564	0.0	0.0
CTD-2085J24.3	437	0	32284564	0.0	0.0
AC079767.4	494	0	32284564	0.0	0.0
AC135983.1	84	0	32284564	0.0	0.0
AL132875.1	94	0	32284564	0.0	0.0
RP11-301G7.1	595	0	32284564	0.0	0.0
RBP2	698	0	32284564	0.0	0.0
AC019048.1	747	0	32284564	0.0	0.0
RSPH6A	2553	0	32284564	0.0	0.0
HAVCR2	2914	0	32284564	0.0	0.0
AC004692.4	1210	0	32284564	0.0	0.0
DMGDH	3122	0	32284564	0.0	0.0
C6orf10	2471	0	32284564	0.0	0.0
OR51A2	943	0	32284564	0.0	0.0
C6orf15	1142	0	32284564	0.0	0.0
LINC00251	1059	0	32284564	0.0	0.0
LINC00254	717	0	32284564	0.0	0.0
AC023137.2	310	0	32284564	0.0	0.0
KIR3DL2	1886	0	32284564	0.0	0.0
OR51A7	940	0	32284564	0.0	0.0
RP11-29B9.1	199	0	32284564	0.0	0.0
RP11-29B9.2	503	0	32284564	0.0	0.0
RP11-543G18.1	529	0	32284564	0.0	0.0
CYP2A13	1748	0	32284564	0.0	0.0
AL139022.1	101	0	32284564	0.0	0.0
USP17L30	1594	0	32284564	0.0	0.0
AL021394.1	82	0	32284564	0.0	0.0
AC003968.1	73	0	32284564	0.0	0.0
RP11-44D19.1	782	0	32284564	0.0	0.0
EGFL6	2414	0	32284564	0.0	0.0
CYTIP	2268	0	32284564	0.0	0.0
RP11-94P11.4	450	0	32284564	0.0	0.0
HTR5A	2914	0	32284564	0.0	0.0
LINC00437	793	0	32284564	0.0	0.0
RNU4ATAC13P	127	0	32284564	0.0	0.0
LINC00430	599	0	32284564	0.0	0.0
TMPRSS4-AS1	386	0	32284564	0.0	0.0
AL596329.1	94	0	32284564	0.0	0.0
LINC00433	891	0	32284564	0.0	0.0
WISP2	1816	0	32284564	0.0	0.0
WISP1	3849	0	32284564	0.0	0.0
RP11-399O19.9	1225	0	32284564	0.0	0.0
IGF2-AS	2066	0	32284564	0.0	0.0
IL22RA2	2904	0	32284564	0.0	0.0
IL22RA1	2805	0	32284564	0.0	0.0
CR381670.1	83	0	32284564	0.0	0.0
LINC00928	1127	0	32284564	0.0	0.0
ANKRD22	1602	0	32284564	0.0	0.0
LINC00922	1769	0	32284564	0.0	0.0
LINC00927	2881	0	32284564	0.0	0.0
RP11-630C16.1	354	0	32284564	0.0	0.0
RP11-630C16.2	501	0	32284564	0.0	0.0
RNU6-253P	106	0	32284564	0.0	0.0
RNU6-970P	108	0	32284564	0.0	0.0
RP11-143P4.2	529	0	32284564	0.0	0.0
AL163193.1	86	0	32284564	0.0	0.0
RP11-240B13.2	2431	0	32284564	0.0	0.0
AL158091.1	496	0	32284564	0.0	0.0
AC017020.1	65	0	32284564	0.0	0.0
RP11-739G5.1	461	0	32284564	0.0	0.0
RNU6-1299P	101	0	32284564	0.0	0.0
RN7SL70P	300	0	32284564	0.0	0.0
RP11-272D20.2	571	0	32284564	0.0	0.0
CTD-2537O9.1	355	0	32284564	0.0	0.0
CTC-327F10.4	594	0	32284564	0.0	0.0
MIR1283-1	88	0	32284564	0.0	0.0
MIR1283-2	88	0	32284564	0.0	0.0
snR65	104	0	32284564	0.0	0.0
RP11-119D18.1	805	0	32284564	0.0	0.0
RP11-441F2.5	1640	0	32284564	0.0	0.0
TM4SF1-AS1	934	0	32284564	0.0	0.0
AC013558.1	102	0	32284564	0.0	0.0
RP11-73M14.1	391	0	32284564	0.0	0.0
RNU6-908P	95	0	32284564	0.0	0.0
HIST1H2AJ	388	0	32284564	0.0	0.0
HIST1H2AE	510	0	32284564	0.0	0.0
RN7SL265P	302	0	32284564	0.0	0.0
HIST1H2AB	394	0	32284564	0.0	0.0
AC106899.1	88	0	32284564	0.0	0.0
AL590726.2	104	0	32284564	0.0	0.0
AL590726.1	93	0	32284564	0.0	0.0
ADH1A	1508	0	32284564	0.0	0.0
RP11-134O21.1	1265	0	32284564	0.0	0.0
RP3-340N1.6	482	0	32284564	0.0	0.0
RP11-266A24.1	939	0	32284564	0.0	0.0
AC025280.1	101	0	32284564	0.0	0.0
RP11-867G2.6	651	0	32284564	0.0	0.0
RP11-867G2.5	718	0	32284564	0.0	0.0
RP11-867G2.4	358	0	32284564	0.0	0.0
AC084368.1	102	0	32284564	0.0	0.0
RP11-204P2.3	386	0	32284564	0.0	0.0
RN7SL702P	290	0	32284564	0.0	0.0
RP11-384P14.1	571	0	32284564	0.0	0.0
RNU6-1164P	108	0	32284564	0.0	0.0
RP6-74O6.3	497	0	32284564	0.0	0.0
RP6-74O6.2	3507	0	32284564	0.0	0.0
RN7SL797P	296	0	32284564	0.0	0.0
RP11-305P22.9	3412	0	32284564	0.0	0.0
MIR3115	69	0	32284564	0.0	0.0
RP11-542M13.3	752	0	32284564	0.0	0.0
RP1-15D23.2	813	0	32284564	0.0	0.0
AC009158.1	1285	0	32284564	0.0	0.0
RN7SL637P	260	0	32284564	0.0	0.0
RP11-160N1.10	909	0	32284564	0.0	0.0
RN7SL768P	285	0	32284564	0.0	0.0
AL157823.1	137	0	32284564	0.0	0.0
LINC00469	1273	0	32284564	0.0	0.0
CTB-30L5.1	553	0	32284564	0.0	0.0
WSPAR	686	0	32284564	0.0	0.0
RP11-809H16.4	874	0	32284564	0.0	0.0
AC002368.4	390	0	32284564	0.0	0.0
RNU6-698P	108	0	32284564	0.0	0.0
RP11-809H16.5	921	0	32284564	0.0	0.0
CD1E	2123	0	32284564	0.0	0.0
CD1B	1401	0	32284564	0.0	0.0
CD1C	1441	0	32284564	0.0	0.0
CD1A	2102	0	32284564	0.0	0.0
IGHD4-23	20	0	32284564	0.0	0.0
AC008869.1	96	0	32284564	0.0	0.0
SPATA31A1	4260	0	32284564	0.0	0.0
SPATA31A3	4326	0	32284564	0.0	0.0
SPATA31A2	4230	0	32284564	0.0	0.0
SPATA31A5	4329	0	32284564	0.0	0.0
SPATA31A4	4614	0	32284564	0.0	0.0
SPATA31A7	4329	0	32284564	0.0	0.0
SPATA31A6	4312	0	32284564	0.0	0.0
RNU6-602P	107	0	32284564	0.0	0.0
AC074391.2	142	0	32284564	0.0	0.0
AC074391.1	2913	0	32284564	0.0	0.0
SLC30A2	3272	0	32284564	0.0	0.0
OR52A1	1781	0	32284564	0.0	0.0
AC005796.2	434	0	32284564	0.0	0.0
ADAM33	4145	0	32284564	0.0	0.0
RNU6-802P	102	0	32284564	0.0	0.0
RP11-701P16.2	631	0	32284564	0.0	0.0
RP11-486O13.2	924	0	32284564	0.0	0.0
RP11-410N8.4	849	0	32284564	0.0	0.0
RP11-410N8.1	372	0	32284564	0.0	0.0
RP11-410N8.3	472	0	32284564	0.0	0.0
RP11-554A11.7	624	0	32284564	0.0	0.0
RP11-554A11.4	1285	0	32284564	0.0	0.0
HBCBP	592	0	32284564	0.0	0.0
RP11-554A11.8	993	0	32284564	0.0	0.0
RNU6-1252P	105	0	32284564	0.0	0.0
RP11-464C19.3	593	0	32284564	0.0	0.0
RP11-464C19.2	538	0	32284564	0.0	0.0
RP11-51P8.1	770	0	32284564	0.0	0.0
MIR510	75	0	32284564	0.0	0.0
RP11-279N21.1	112	0	32284564	0.0	0.0
RP11-35L17.3	445	0	32284564	0.0	0.0
PTX4	1692	0	32284564	0.0	0.0
AC010974.3	376	0	32284564	0.0	0.0
RNU6-155P	101	0	32284564	0.0	0.0
OR4F15	986	0	32284564	0.0	0.0
OR4F16	940	0	32284564	0.0	0.0
OR4F17	1169	0	32284564	0.0	0.0
RP11-77H9.8	429	0	32284564	0.0	0.0
RNY4P9	98	0	32284564	0.0	0.0
RNY4P8	98	0	32284564	0.0	0.0
RNU6-1269P	108	0	32284564	0.0	0.0
RNY4P1	97	0	32284564	0.0	0.0
RNY4P2	96	0	32284564	0.0	0.0
RNY4P4	104	0	32284564	0.0	0.0
RNY4P7	97	0	32284564	0.0	0.0
TRBD1	10	0	32284564	0.0	0.0
AL117333.1	95	0	32284564	0.0	0.0
RP11-17G2.1	575	0	32284564	0.0	0.0
RP11-262I2.2	527	0	32284564	0.0	0.0
BSND	3476	0	32284564	0.0	0.0
RP5-1125M8.2	478	0	32284564	0.0	0.0
RP11-328J14.1	393	0	32284564	0.0	0.0
HIST2H4B	1134	0	32284564	0.0	0.0
OR8A1	1147	0	32284564	0.0	0.0
CTD-2201E9.1	1682	0	32284564	0.0	0.0
CTD-2201E9.3	376	0	32284564	0.0	0.0
CTD-2201E9.2	545	0	32284564	0.0	0.0
CTD-2201E9.4	395	0	32284564	0.0	0.0
HEATR4	3567	0	32284564	0.0	0.0
RNU1-2	165	0	32284564	0.0	0.0
RP3-492J12.2	900	0	32284564	0.0	0.0
AP001604.3	2607	0	32284564	0.0	0.0
AC008940.1	787	0	32284564	0.0	0.0
CTD-2350J17.1	635	0	32284564	0.0	0.0
RNU6-108P	108	0	32284564	0.0	0.0
AC019198.1	99	0	32284564	0.0	0.0
CTD-3096P4.1	199	0	32284564	0.0	0.0
FCGR1B	1335	0	32284564	0.0	0.0
RP11-36D19.8	341	0	32284564	0.0	0.0
RP11-36D19.9	4413	0	32284564	0.0	0.0
ENTHD1	2717	0	32284564	0.0	0.0
RP11-366H4.3	507	0	32284564	0.0	0.0
RP11-366H4.1	679	0	32284564	0.0	0.0
AC079305.11	953	0	32284564	0.0	0.0
PQLC2L	3189	0	32284564	0.0	0.0
RNU6-458P	108	0	32284564	0.0	0.0
GNLY	1096	0	32284564	0.0	0.0
RNU6-570P	106	0	32284564	0.0	0.0
KRTAP8-1	557	0	32284564	0.0	0.0
RP11-238K6.1	4174	0	32284564	0.0	0.0
RP11-238K6.2	544	0	32284564	0.0	0.0
RP5-1097F14.3	1351	0	32284564	0.0	0.0
RP11-923I11.5	430	0	32284564	0.0	0.0
RP11-923I11.4	1032	0	32284564	0.0	0.0
RP11-923I11.6	2096	0	32284564	0.0	0.0
AC009802.1	95	0	32284564	0.0	0.0
SEPT14	3795	0	32284564	0.0	0.0
RP11-923I11.8	471	0	32284564	0.0	0.0
FAM24A	599	0	32284564	0.0	0.0
AC007557.1	395	0	32284564	0.0	0.0
AC007557.2	432	0	32284564	0.0	0.0
AC007557.3	543	0	32284564	0.0	0.0
AC007557.4	585	0	32284564	0.0	0.0
IGFL3	666	0	32284564	0.0	0.0
LRRTM4	4818	0	32284564	0.0	0.0
LRRTM1	2605	0	32284564	0.0	0.0
LRRTM3	4361	0	32284564	0.0	0.0
AL445256.1	125	0	32284564	0.0	0.0
OR51G2	946	0	32284564	0.0	0.0
AC093824.1	102	0	32284564	0.0	0.0
RP11-47J17.1	421	0	32284564	0.0	0.0
RP11-410K21.2	638	0	32284564	0.0	0.0
RNA5SP181	99	0	32284564	0.0	0.0
RNA5SP180	102	0	32284564	0.0	0.0
RNA5SP183	120	0	32284564	0.0	0.0
RNA5SP185	115	0	32284564	0.0	0.0
RNA5SP184	109	0	32284564	0.0	0.0
RNA5SP189	116	0	32284564	0.0	0.0
RNA5SP188	130	0	32284564	0.0	0.0
RP11-379J5.5	1699	0	32284564	0.0	0.0
RP11-342M3.1	335	0	32284564	0.0	0.0
RP11-428G2.1	310	0	32284564	0.0	0.0
SERPINA12	2283	0	32284564	0.0	0.0
SERPINA11	1481	0	32284564	0.0	0.0
RP11-753A21.1	1967	0	32284564	0.0	0.0
RP11-767N15.1	795	0	32284564	0.0	0.0
PRKCA-AS1	2116	0	32284564	0.0	0.0
RP11-753A21.2	2099	0	32284564	0.0	0.0
AC093816.1	86	0	32284564	0.0	0.0
AL356693.1	90	0	32284564	0.0	0.0
PWAR1	2415	0	32284564	0.0	0.0
AC117481.1	78	0	32284564	0.0	0.0
RP11-1072N2.3	658	0	32284564	0.0	0.0
RP11-88G17.6	3260	0	32284564	0.0	0.0
SDR9C7	1769	0	32284564	0.0	0.0
RP11-25O3.1	716	0	32284564	0.0	0.0
RNU4-13P	142	0	32284564	0.0	0.0
AP000962.2	731	0	32284564	0.0	0.0
AL121652.3	90	0	32284564	0.0	0.0
RP11-171A24.2	651	0	32284564	0.0	0.0
RP5-905G11.3	634	0	32284564	0.0	0.0
RNU6-204P	108	0	32284564	0.0	0.0
RNU6-383P	95	0	32284564	0.0	0.0
AL390778.1	737	0	32284564	0.0	0.0
KB-1448A5.1	1050	0	32284564	0.0	0.0
RP11-1437A8.3	264	0	32284564	0.0	0.0
RP11-154H12.3	529	0	32284564	0.0	0.0
RP11-154H12.2	638	0	32284564	0.0	0.0
AC013751.1	84	0	32284564	0.0	0.0
TRPM2-AS	2296	0	32284564	0.0	0.0
CTXN3	1807	0	32284564	0.0	0.0
RNU6ATAC33P	127	0	32284564	0.0	0.0
RN7SL415P	289	0	32284564	0.0	0.0
LINC01523	452	0	32284564	0.0	0.0
HID1-AS1	818	0	32284564	0.0	0.0
RNU2-52P	191	0	32284564	0.0	0.0
RNU6-634P	107	0	32284564	0.0	0.0
ACTG2	2682	0	32284564	0.0	0.0
LINC01525	514	0	32284564	0.0	0.0
AC069227.1	93	0	32284564	0.0	0.0
OR7A10	931	0	32284564	0.0	0.0
ZNF208	6425	0	32284564	0.0	0.0
KRTAP27-1	683	0	32284564	0.0	0.0
RN7SL241P	287	0	32284564	0.0	0.0
XAF1	3632	0	32284564	0.0	0.0
AC007193.10	474	0	32284564	0.0	0.0
RP11-75D3.1	139	0	32284564	0.0	0.0
SNORD116	79	0	32284564	0.0	0.0
CTC-431G16.2	465	0	32284564	0.0	0.0
SNORD113	470	0	32284564	0.0	0.0
CTD-3080F16.3	257	0	32284564	0.0	0.0
LA16c-444G7.1	438	0	32284564	0.0	0.0
LA16c-444G7.2	501	0	32284564	0.0	0.0
AC011478.1	102	0	32284564	0.0	0.0
RP4-753D10.5	723	0	32284564	0.0	0.0
RP4-753D10.3	414	0	32284564	0.0	0.0
RNU7-61P	62	0	32284564	0.0	0.0
FRZB	3168	0	32284564	0.0	0.0
RNU6-287P	99	0	32284564	0.0	0.0
RP11-742D12.2	969	0	32284564	0.0	0.0
STX18-IT1	546	0	32284564	0.0	0.0
RP11-765K14.1	693	0	32284564	0.0	0.0
RP11-753H16.3	929	0	32284564	0.0	0.0
RNU6-1140P	107	0	32284564	0.0	0.0
LINC01338	636	0	32284564	0.0	0.0
LINC01339	874	0	32284564	0.0	0.0
OR5C1	964	0	32284564	0.0	0.0
RP11-95P13.2	184	0	32284564	0.0	0.0
LINC01330	2688	0	32284564	0.0	0.0
LINC01331	571	0	32284564	0.0	0.0
LINC01333	727	0	32284564	0.0	0.0
LINC01335	392	0	32284564	0.0	0.0
LINC01336	796	0	32284564	0.0	0.0
RP11-196O2.1	1757	0	32284564	0.0	0.0
DUXA	1012	0	32284564	0.0	0.0
AC106732.1	85	0	32284564	0.0	0.0
AC010525.2	146	0	32284564	0.0	0.0
RP11-204C23.1	359	0	32284564	0.0	0.0
MIR4417	74	0	32284564	0.0	0.0
CST9L	962	0	32284564	0.0	0.0
AC133749.1	82	0	32284564	0.0	0.0
RNU6-305P	76	0	32284564	0.0	0.0
AL360178.1	94	0	32284564	0.0	0.0
MIR4480	72	0	32284564	0.0	0.0
RP11-62N21.1	467	0	32284564	0.0	0.0
AC005088.1	87	0	32284564	0.0	0.0
RN7SL133P	251	0	32284564	0.0	0.0
AC007880.1	1982	0	32284564	0.0	0.0
TFF2	741	0	32284564	0.0	0.0
RP11-78B10.2	1355	0	32284564	0.0	0.0
RN7SL497P	300	0	32284564	0.0	0.0
RNU6-358P	76	0	32284564	0.0	0.0
IGHV1-24	413	0	32284564	0.0	0.0
SHANK2-AS2	358	0	32284564	0.0	0.0
SHANK2-AS3	1686	0	32284564	0.0	0.0
SHANK2-AS1	2255	0	32284564	0.0	0.0
RN7SL180P	293	0	32284564	0.0	0.0
PI16	2340	0	32284564	0.0	0.0
AL390119.1	92	0	32284564	0.0	0.0
OR5B17	947	0	32284564	0.0	0.0
RNU6-1232P	87	0	32284564	0.0	0.0
RP4-620F22.2	326	0	32284564	0.0	0.0
RP11-119D9.1	3731	0	32284564	0.0	0.0
C17orf50	1066	0	32284564	0.0	0.0
GAGE2C	522	0	32284564	0.0	0.0
RP13-43E11.1	657	0	32284564	0.0	0.0
RP11-428L9.2	679	0	32284564	0.0	0.0
RNU4-58P	142	0	32284564	0.0	0.0
AC107020.1	96	0	32284564	0.0	0.0
LA16c-429E7.1	222	0	32284564	0.0	0.0
RXFP1	4418	0	32284564	0.0	0.0
RXFP3	1853	0	32284564	0.0	0.0
RNU6-1281P	106	0	32284564	0.0	0.0
MPEG1	4443	0	32284564	0.0	0.0
AL162381.1	71	0	32284564	0.0	0.0
snoZ40	73	0	32284564	0.0	0.0
NKAIN4	1772	0	32284564	0.0	0.0
AL157775.1	103	0	32284564	0.0	0.0
MIR3913-2	103	0	32284564	0.0	0.0
RN7SL340P	295	0	32284564	0.0	0.0
SIGLECL1	1715	0	32284564	0.0	0.0
RP11-66H6.3	613	0	32284564	0.0	0.0
RNA5SP237	114	0	32284564	0.0	0.0
AC009892.10	556	0	32284564	0.0	0.0
TRBV7-1	382	0	32284564	0.0	0.0
RP11-867G23.10	952	0	32284564	0.0	0.0
RNA5SP428	133	0	32284564	0.0	0.0
AF064858.10	294	0	32284564	0.0	0.0
AF064858.11	512	0	32284564	0.0	0.0
RP11-69M1.8	563	0	32284564	0.0	0.0
RNA5SP235	115	0	32284564	0.0	0.0
TMPRSS3	3867	0	32284564	0.0	0.0
RNA5SP422	112	0	32284564	0.0	0.0
RP11-406H4.1	1043	0	32284564	0.0	0.0
SLC26A3	2884	0	32284564	0.0	0.0
MIA2	2576	0	32284564	0.0	0.0
RP5-845O24.8	380	0	32284564	0.0	0.0
RNA5SP421	135	0	32284564	0.0	0.0
CTA-212A2.2	2206	0	32284564	0.0	0.0
CTA-212A2.3	14575	0	32284564	0.0	0.0
RNU6-1041P	103	0	32284564	0.0	0.0
CTA-212A2.1	1922	0	32284564	0.0	0.0
RN7SL275P	313	0	32284564	0.0	0.0
RN7SL13P	249	0	32284564	0.0	0.0
LL22NC03-32F9.1	346	0	32284564	0.0	0.0
MAST4-IT1	659	0	32284564	0.0	0.0
NGF	1050	0	32284564	0.0	0.0
RP11-144I2.1	1856	0	32284564	0.0	0.0
RN7SL612P	294	0	32284564	0.0	0.0
LINC00051	1049	0	32284564	0.0	0.0
CTB-186G2.4	244	0	32284564	0.0	0.0
RP11-449M6.3	234	0	32284564	0.0	0.0
RNU1-51P	177	0	32284564	0.0	0.0
RNU6-723P	108	0	32284564	0.0	0.0
RP11-132F7.2	704	0	32284564	0.0	0.0
RP11-685B13.2	539	0	32284564	0.0	0.0
RP11-666E17.1	563	0	32284564	0.0	0.0
AC112518.3	578	0	32284564	0.0	0.0
RP11-389J22.3	314	0	32284564	0.0	0.0
RP11-389J22.1	794	0	32284564	0.0	0.0
RP11-373I8.1	451	0	32284564	0.0	0.0
HDC	2717	0	32284564	0.0	0.0
MAGEB18	1814	0	32284564	0.0	0.0
RP11-49P4.7	1450	0	32284564	0.0	0.0
MAGEB10	1956	0	32284564	0.0	0.0
MAGEB16	1991	0	32284564	0.0	0.0
MAGEB17	1614	0	32284564	0.0	0.0
GPR52	1089	0	32284564	0.0	0.0
FAM83C	3149	0	32284564	0.0	0.0
FAM83E	1931	0	32284564	0.0	0.0
RNU6-466P	104	0	32284564	0.0	0.0
RP11-62G11.2	458	0	32284564	0.0	0.0
RP11-625L16.1	675	0	32284564	0.0	0.0
RNU6-618P	113	0	32284564	0.0	0.0
AC017074.1	611	0	32284564	0.0	0.0
CTD-2278I10.1	663	0	32284564	0.0	0.0
CTD-2544M6.1	368	0	32284564	0.0	0.0
AC130365.1	96	0	32284564	0.0	0.0
RNU6-758P	88	0	32284564	0.0	0.0
AL031055.1	86	0	32284564	0.0	0.0
RP11-545G3.1	1387	0	32284564	0.0	0.0
TMEM26	5157	0	32284564	0.0	0.0
RP11-11N5.1	498	0	32284564	0.0	0.0
MIR30E	93	0	32284564	0.0	0.0
MIR30D	71	0	32284564	0.0	0.0
MIR30A	72	0	32284564	0.0	0.0
RP11-1152H15.1	1854	0	32284564	0.0	0.0
OR14K1	946	0	32284564	0.0	0.0
MIR30B	89	0	32284564	0.0	0.0
RP11-47G4.2	571	0	32284564	0.0	0.0
AC096582.1	500	0	32284564	0.0	0.0
AJ009632.3	1378	0	32284564	0.0	0.0
RNA5SP391	120	0	32284564	0.0	0.0
C10orf113	616	0	32284564	0.0	0.0
hsa-mir-1253	106	0	32284564	0.0	0.0
RP11-284F21.7	760	0	32284564	0.0	0.0
RP11-284F21.8	1829	0	32284564	0.0	0.0
VCY1B	552	0	32284564	0.0	0.0
RAI1-AS1	727	0	32284564	0.0	0.0
RNA5SP399	118	0	32284564	0.0	0.0
MS4A4A	1656	0	32284564	0.0	0.0
MS4A4E	807	0	32284564	0.0	0.0
CXorf66	1284	0	32284564	0.0	0.0
SCGN	1493	0	32284564	0.0	0.0
MIR300	84	0	32284564	0.0	0.0
COLEC10	1272	0	32284564	0.0	0.0
MIR3134	75	0	32284564	0.0	0.0
LARGE-AS1	2742	0	32284564	0.0	0.0
RP11-719K4.6	582	0	32284564	0.0	0.0
RP11-134J21.1	411	0	32284564	0.0	0.0
RP5-1030M6.3	526	0	32284564	0.0	0.0
MAGI2-AS2	479	0	32284564	0.0	0.0
MAGI2-AS1	474	0	32284564	0.0	0.0
RP11-375H17.1	453	0	32284564	0.0	0.0
OR1I1	1243	0	32284564	0.0	0.0
RP1-177I10.1	445	0	32284564	0.0	0.0
GABRG3-AS1	973	0	32284564	0.0	0.0
VWA5B1	4515	0	32284564	0.0	0.0
RP11-391A7.1	1378	0	32284564	0.0	0.0
RNU6-132P	108	0	32284564	0.0	0.0
RP11-292E2.4	518	0	32284564	0.0	0.0
RP11-292E2.1	636	0	32284564	0.0	0.0
RP11-62F24.1	457	0	32284564	0.0	0.0
RP4-530I15.6	970	0	32284564	0.0	0.0
AP000654.4	1194	0	32284564	0.0	0.0
RNU7-115P	56	0	32284564	0.0	0.0
RP11-310I9.1	451	0	32284564	0.0	0.0
IYD	10282	0	32284564	0.0	0.0
RP11-577G20.2	423	0	32284564	0.0	0.0
AP000282.3	578	0	32284564	0.0	0.0
RP11-577G20.1	430	0	32284564	0.0	0.0
RP11-333A23.4	2371	0	32284564	0.0	0.0
RP11-333A23.3	738	0	32284564	0.0	0.0
RP11-90E5.1	1783	0	32284564	0.0	0.0
RP11-47L3.1	544	0	32284564	0.0	0.0
RP4-550H1.4	686	0	32284564	0.0	0.0
RP11-65L19.4	1226	0	32284564	0.0	0.0
RP11-809N15.2	257	0	32284564	0.0	0.0
RNU6-551P	104	0	32284564	0.0	0.0
RP11-588P7.2	401	0	32284564	0.0	0.0
RP11-588P7.1	658	0	32284564	0.0	0.0
RP11-138I1.2	2167	0	32284564	0.0	0.0
AC122720.1	89	0	32284564	0.0	0.0
PRR20A	1850	0	32284564	0.0	0.0
RP11-435B5.6	366	0	32284564	0.0	0.0
RP11-435B5.7	817	0	32284564	0.0	0.0
AL133247.2	649	0	32284564	0.0	0.0
RN7SL394P	292	0	32284564	0.0	0.0
RP11-182L7.1	501	0	32284564	0.0	0.0
WDR86	2247	0	32284564	0.0	0.0
ALOX5AP	1274	0	32284564	0.0	0.0
RP11-67C2.2	465	0	32284564	0.0	0.0
RP11-532F6.5	2058	0	32284564	0.0	0.0
RP11-532F6.4	427	0	32284564	0.0	0.0
RNU6-791P	105	0	32284564	0.0	0.0
RP5-1178H5.2	284	0	32284564	0.0	0.0
RP1-12G14.5	380	0	32284564	0.0	0.0
AC051642.1	47	0	32284564	0.0	0.0
RP11-394I13.3	360	0	32284564	0.0	0.0
RP11-394I13.1	1885	0	32284564	0.0	0.0
CTD-2197I11.1	400	0	32284564	0.0	0.0
RP11-92J19.3	669	0	32284564	0.0	0.0
RP11-278H7.5	3581	0	32284564	0.0	0.0
RP11-278H7.4	473	0	32284564	0.0	0.0
C9orf92	459	0	32284564	0.0	0.0
RP11-278H7.3	569	0	32284564	0.0	0.0
RP11-526P6.1	963	0	32284564	0.0	0.0
RP11-105N14.2	149	0	32284564	0.0	0.0
RP11-105N14.1	691	0	32284564	0.0	0.0
USP26	4066	0	32284564	0.0	0.0
ARHGEF5	5781	0	32284564	0.0	0.0
CDH9	3091	0	32284564	0.0	0.0
RP11-453A12.1	1813	0	32284564	0.0	0.0
CDH5	5205	0	32284564	0.0	0.0
AL157359.4	786	0	32284564	0.0	0.0
AL157359.3	426	0	32284564	0.0	0.0
AC093376.1	81	0	32284564	0.0	0.0
RP11-543H12.1	887	0	32284564	0.0	0.0
RN7SL516P	296	0	32284564	0.0	0.0
RP11-711K1.7	1063	0	32284564	0.0	0.0
AP001888.1	466	0	32284564	0.0	0.0
RNU7-197P	63	0	32284564	0.0	0.0
AC092765.1	85	0	32284564	0.0	0.0
NETO1	4937	0	32284564	0.0	0.0
AC096574.5	2059	0	32284564	0.0	0.0
AC007436.1	116	0	32284564	0.0	0.0
RP11-501E14.1	546	0	32284564	0.0	0.0
RNU1-146P	166	0	32284564	0.0	0.0
RN7SL434P	269	0	32284564	0.0	0.0
LCE1F	358	0	32284564	0.0	0.0
LCE1E	1301	0	32284564	0.0	0.0
LCE1A	423	0	32284564	0.0	0.0
RN7SL259P	252	0	32284564	0.0	0.0
GS1-204I12.3	2337	0	32284564	0.0	0.0
GS1-204I12.4	903	0	32284564	0.0	0.0
CTA-345G4.1	402	0	32284564	0.0	0.0
RP11-768B22.2	2373	0	32284564	0.0	0.0
RP1-97J1.2	764	0	32284564	0.0	0.0
RNA5SP81	111	0	32284564	0.0	0.0
RN7SL364P	271	0	32284564	0.0	0.0
LINC01318	600	0	32284564	0.0	0.0
RN7SL189P	288	0	32284564	0.0	0.0
RP11-156L14.1	3148	0	32284564	0.0	0.0
RP3-468O1.6	584	0	32284564	0.0	0.0
TREM1	3280	0	32284564	0.0	0.0
TREM2	1100	0	32284564	0.0	0.0
AP000345.4	479	0	32284564	0.0	0.0
AP000345.1	1590	0	32284564	0.0	0.0
AP000345.2	574	0	32284564	0.0	0.0
FAM167B	938	0	32284564	0.0	0.0
AC097713.4	541	0	32284564	0.0	0.0
MIR4330	106	0	32284564	0.0	0.0
FGD2	3062	0	32284564	0.0	0.0
RP11-1033H12.1	352	0	32284564	0.0	0.0
CTD-2095E4.5	861	0	32284564	0.0	0.0
RP11-92B11.4	773	0	32284564	0.0	0.0
NPAP1	7527	0	32284564	0.0	0.0
CTA-249B10.1	520	0	32284564	0.0	0.0
CTD-2562J15.6	596	0	32284564	0.0	0.0
AC092159.3	573	0	32284564	0.0	0.0
SLC5A1	5252	0	32284564	0.0	0.0
SLC5A7	5177	0	32284564	0.0	0.0
