Gene	Length	Counts	TotalReads	RPKM(26263627 pairs)	TPM(8.69 norm. reads)
MIR4255	73	0	26263627	0.0	0.0
MYL10	1017	0	26263627	0.0	0.0
AC010884.1	645	0	26263627	0.0	0.0
RNU6-1077P	103	0	26263627	0.0	0.0
RP11-438F14.3	1333	0	26263627	0.0	0.0
HRAT17	1009	0	26263627	0.0	0.0
RN7SL870P	295	0	26263627	0.0	0.0
IGHV4-28	410	0	26263627	0.0	0.0
DLGAP2-AS1	1814	0	26263627	0.0	0.0
AL590084.1	89	0	26263627	0.0	0.0
OR5M8	937	0	26263627	0.0	0.0
OR5M9	934	0	26263627	0.0	0.0
RPE65	2624	0	26263627	0.0	0.0
OR5M1	949	0	26263627	0.0	0.0
LINC00664	5905	0	26263627	0.0	0.0
LINC00667	5510	0	26263627	0.0	0.0
LINC00661	3349	0	26263627	0.0	0.0
MIR5707	82	0	26263627	0.0	0.0
MIR5706	81	0	26263627	0.0	0.0
AC092364.4	110	0	26263627	0.0	0.0
MIR5704	78	0	26263627	0.0	0.0
MIR5702	85	0	26263627	0.0	0.0
MIR5700	72	0	26263627	0.0	0.0
GRAP	2819	0	26263627	0.0	0.0
NPVF	1193	0	26263627	0.0	0.0
RNU6-871P	101	0	26263627	0.0	0.0
RP11-287D1.5	859	0	26263627	0.0	0.0
RP3-473L9.4	317	0	26263627	0.0	0.0
RN7SL662P	282	0	26263627	0.0	0.0
RNU6-281P	104	0	26263627	0.0	0.0
RNU6-984P	110	0	26263627	0.0	0.0
RP11-116O11.1	1794	0	26263627	0.0	0.0
XKR3	1694	0	26263627	0.0	0.0
RP11-419C19.2	273	0	26263627	0.0	0.0
RP11-18H21.3	791	0	26263627	0.0	0.0
RP11-18H21.2	557	0	26263627	0.0	0.0
RP11-18H21.1	1595	0	26263627	0.0	0.0
RP11-55L3.1	411	0	26263627	0.0	0.0
KCNAB1-AS1	459	0	26263627	0.0	0.0
LINC00083	1141	0	26263627	0.0	0.0
CALML3-AS1	4756	0	26263627	0.0	0.0
KCNMA1-AS1	5679	0	26263627	0.0	0.0
RP4-734C18.1	1442	0	26263627	0.0	0.0
DOK2	1941	0	26263627	0.0	0.0
DOK5	1971	0	26263627	0.0	0.0
C19orf67	1433	0	26263627	0.0	0.0
RN7SL491P	266	0	26263627	0.0	0.0
AC004054.1	272	0	26263627	0.0	0.0
RP13-635I23.3	443	0	26263627	0.0	0.0
AC104802.1	96	0	26263627	0.0	0.0
RP3-393K13.1	353	0	26263627	0.0	0.0
RN7SL139P	309	0	26263627	0.0	0.0
RP11-406A20.1	459	0	26263627	0.0	0.0
CTD-2342N23.1	2469	0	26263627	0.0	0.0
CTD-2342N23.3	1004	0	26263627	0.0	0.0
OR4A8	946	0	26263627	0.0	0.0
PCA3	3926	0	26263627	0.0	0.0
RN7SL384P	297	0	26263627	0.0	0.0
RP11-573M3.5	595	0	26263627	0.0	0.0
IGHD2-15	32	0	26263627	0.0	0.0
RP11-107E5.4	649	0	26263627	0.0	0.0
RP11-107E5.3	2615	0	26263627	0.0	0.0
PPP2R2B	11874	0	26263627	0.0	0.0
GC	2102	0	26263627	0.0	0.0
CTD-2026K11.5	424	0	26263627	0.0	0.0
AC005780.1	1164	0	26263627	0.0	0.0
RNU4-34P	125	0	26263627	0.0	0.0
AC104984.4	593	0	26263627	0.0	0.0
RP11-398J10.2	1061	0	26263627	0.0	0.0
Z98044.1	144	0	26263627	0.0	0.0
RP11-244B22.11	705	0	26263627	0.0	0.0
TTR	1089	0	26263627	0.0	0.0
AL022314.1	61	0	26263627	0.0	0.0
MYPN	7086	0	26263627	0.0	0.0
RNU2-14P	192	0	26263627	0.0	0.0
AC009410.1	680	0	26263627	0.0	0.0
AL035697.1	95	0	26263627	0.0	0.0
RNU6-1326P	108	0	26263627	0.0	0.0
CTC-503K11.2	487	0	26263627	0.0	0.0
RP11-449D8.2	579	0	26263627	0.0	0.0
AL157902.3	931	0	26263627	0.0	0.0
TMEM196	4093	0	26263627	0.0	0.0
RP11-718B12.2	448	0	26263627	0.0	0.0
RP5-968D22.1	1805	0	26263627	0.0	0.0
CTB-1144G6.6	535	0	26263627	0.0	0.0
RP11-619L12.3	291	0	26263627	0.0	0.0
MIR4289	71	0	26263627	0.0	0.0
RNU1-35P	154	0	26263627	0.0	0.0
RP11-619L12.4	549	0	26263627	0.0	0.0
MIOX	1806	0	26263627	0.0	0.0
AC115286.1	85	0	26263627	0.0	0.0
RN7SL26P	305	0	26263627	0.0	0.0
RP11-513M1.1	803	0	26263627	0.0	0.0
F11-AS1	2546	0	26263627	0.0	0.0
AL035467.1	94	0	26263627	0.0	0.0
RNA5SP436	116	0	26263627	0.0	0.0
MIR4285	86	0	26263627	0.0	0.0
ECM2	4872	0	26263627	0.0	0.0
RNA5SP433	115	0	26263627	0.0	0.0
RP11-973H7.1	1274	0	26263627	0.0	0.0
RP11-973H7.4	571	0	26263627	0.0	0.0
RP11-280O1.2	3189	0	26263627	0.0	0.0
HSD52	1554	0	26263627	0.0	0.0
MIR876	82	0	26263627	0.0	0.0
RP11-493L12.7	445	0	26263627	0.0	0.0
RP11-493L12.5	543	0	26263627	0.0	0.0
RP11-493L12.4	514	0	26263627	0.0	0.0
RP11-493L12.3	665	0	26263627	0.0	0.0
RNU6-70P	100	0	26263627	0.0	0.0
CTB-55O6.4	520	0	26263627	0.0	0.0
KIAA0125	9595	0	26263627	0.0	0.0
RNU6-475P	105	0	26263627	0.0	0.0
RDH8	1721	0	26263627	0.0	0.0
RNU6-729P	108	0	26263627	0.0	0.0
RP11-86A5.1	554	0	26263627	0.0	0.0
TMEM212-IT1	472	0	26263627	0.0	0.0
RP11-216B9.8	530	0	26263627	0.0	0.0
RP11-13P5.1	849	0	26263627	0.0	0.0
CYP4F8	1901	0	26263627	0.0	0.0
RP11-237D3.1	701	0	26263627	0.0	0.0
AC005324.6	1293	0	26263627	0.0	0.0
AC005324.7	417	0	26263627	0.0	0.0
ASB2	3403	0	26263627	0.0	0.0
ASB5	3254	0	26263627	0.0	0.0
ASB9	2065	0	26263627	0.0	0.0
SAG	1607	0	26263627	0.0	0.0
AC004231.2	819	0	26263627	0.0	0.0
RP5-1063M23.1	2305	0	26263627	0.0	0.0
RP11-340L3.1	3586	0	26263627	0.0	0.0
AC067751.1	69	0	26263627	0.0	0.0
CTD-3064M3.3	1964	0	26263627	0.0	0.0
CTD-3064M3.4	1382	0	26263627	0.0	0.0
CTD-3064M3.7	2964	0	26263627	0.0	0.0
TMEM40	2528	0	26263627	0.0	0.0
RP11-436M15.3	388	0	26263627	0.0	0.0
RP11-16L21.7	304	0	26263627	0.0	0.0
RNA5SP384	117	0	26263627	0.0	0.0
RP11-44H4.1	155	0	26263627	0.0	0.0
RP1-10C16.1	420	0	26263627	0.0	0.0
RP11-268P4.5	431	0	26263627	0.0	0.0
RP11-802F5.1	376	0	26263627	0.0	0.0
PIRT	3812	0	26263627	0.0	0.0
AP005138.1	79	0	26263627	0.0	0.0
RNU6-665P	108	0	26263627	0.0	0.0
OR1C1	946	0	26263627	0.0	0.0
GCG	1304	0	26263627	0.0	0.0
RP11-216L13.16	2431	0	26263627	0.0	0.0
RP11-459I19.1	456	0	26263627	0.0	0.0
RP11-778O17.4	2136	0	26263627	0.0	0.0
RP4-669B10.3	680	0	26263627	0.0	0.0
RP4-718D20.3	1787	0	26263627	0.0	0.0
RP11-110G21.2	285	0	26263627	0.0	0.0
AZGP1	2178	0	26263627	0.0	0.0
PROC	1923	0	26263627	0.0	0.0
RNU7-128P	63	0	26263627	0.0	0.0
RNU6-113P	102	0	26263627	0.0	0.0
MIR548F5	87	0	26263627	0.0	0.0
CYLC1	2133	0	26263627	0.0	0.0
CYLC2	2285	0	26263627	0.0	0.0
CA5A	7574	0	26263627	0.0	0.0
MIR548O	115	0	26263627	0.0	0.0
MIR548K	117	0	26263627	0.0	0.0
RNU6-535P	108	0	26263627	0.0	0.0
RNU7-21P	63	0	26263627	0.0	0.0
SNORD71	87	0	26263627	0.0	0.0
RP11-63N3.1	663	0	26263627	0.0	0.0
AF067845.2	439	0	26263627	0.0	0.0
AF067845.1	1193	0	26263627	0.0	0.0
IL1F10	1418	0	26263627	0.0	0.0
RP5-965G21.5	298	0	26263627	0.0	0.0
RP11-525J21.1	764	0	26263627	0.0	0.0
RNU6-440P	106	0	26263627	0.0	0.0
RP11-395B7.4	410	0	26263627	0.0	0.0
GSX2	1814	0	26263627	0.0	0.0
RN7SL492P	294	0	26263627	0.0	0.0
TDRG1	1335	0	26263627	0.0	0.0
RP4-564F22.6	380	0	26263627	0.0	0.0
RP11-95H11.1	1106	0	26263627	0.0	0.0
RNU6-249P	103	0	26263627	0.0	0.0
RP11-280G9.1	2752	0	26263627	0.0	0.0
RN7SL518P	291	0	26263627	0.0	0.0
RN7SL816P	261	0	26263627	0.0	0.0
RN7SL485P	242	0	26263627	0.0	0.0
RP11-881M11.8	456	0	26263627	0.0	0.0
AC138647.1	650	0	26263627	0.0	0.0
AC123886.2	749	0	26263627	0.0	0.0
RNU6-276P	97	0	26263627	0.0	0.0
RP11-411B10.7	865	0	26263627	0.0	0.0
AC034154.1	92	0	26263627	0.0	0.0
RNU6-1336P	110	0	26263627	0.0	0.0
ECSCR	294	0	26263627	0.0	0.0
RP5-898J17.1	2000	0	26263627	0.0	0.0
RP11-402L1.11	464	0	26263627	0.0	0.0
FAM203B	2613	0	26263627	0.0	0.0
RPL10L	813	0	26263627	0.0	0.0
AL359218.1	105	0	26263627	0.0	0.0
TRGV11	464	0	26263627	0.0	0.0
RN7SL829P	280	0	26263627	0.0	0.0
RNU7-191P	61	0	26263627	0.0	0.0
VAT1L	3834	0	26263627	0.0	0.0
RN7SL458P	262	0	26263627	0.0	0.0
IGKV4-1	540	0	26263627	0.0	0.0
RP11-814P5.1	2730	0	26263627	0.0	0.0
RNU1-140P	166	0	26263627	0.0	0.0
MIR500A	85	0	26263627	0.0	0.0
MIR500B	80	0	26263627	0.0	0.0
AC083900.1	471	0	26263627	0.0	0.0
RN7SL286P	280	0	26263627	0.0	0.0
LA16c-329F2.1	470	0	26263627	0.0	0.0
MIR5008	95	0	26263627	0.0	0.0
TTTY9B	1642	0	26263627	0.0	0.0
MIR5002	98	0	26263627	0.0	0.0
MIR5003	100	0	26263627	0.0	0.0
MIR5007	96	0	26263627	0.0	0.0
RN7SL432P	297	0	26263627	0.0	0.0
ADRB3	2952	0	26263627	0.0	0.0
RNU7-97P	63	0	26263627	0.0	0.0
RP11-699F16.2	507	0	26263627	0.0	0.0
RN7SL774P	287	0	26263627	0.0	0.0
RP11-608B3.1	536	0	26263627	0.0	0.0
RP11-107D24.2	417	0	26263627	0.0	0.0
RP11-115H15.2	495	0	26263627	0.0	0.0
LINC01477	1230	0	26263627	0.0	0.0
AL138999.1	91	0	26263627	0.0	0.0
LINC01475	771	0	26263627	0.0	0.0
LINC01474	632	0	26263627	0.0	0.0
LINC01471	3087	0	26263627	0.0	0.0
LINC01470	2884	0	26263627	0.0	0.0
AC023115.4	576	0	26263627	0.0	0.0
RP11-180C1.1	1310	0	26263627	0.0	0.0
AC068286.1	470	0	26263627	0.0	0.0
RNU6-1185P	98	0	26263627	0.0	0.0
AC096645.1	100	0	26263627	0.0	0.0
ITCH-IT1	210	0	26263627	0.0	0.0
UCHL1-AS1	884	0	26263627	0.0	0.0
RNU6-1010P	108	0	26263627	0.0	0.0
SNORA11C	130	0	26263627	0.0	0.0
SNORA11B	130	0	26263627	0.0	0.0
SNORA11E	129	0	26263627	0.0	0.0
SNORA11D	129	0	26263627	0.0	0.0
RP11-379C10.4	767	0	26263627	0.0	0.0
AL157702.1	83	0	26263627	0.0	0.0
RN7SL224P	255	0	26263627	0.0	0.0
IGLV4-3	405	0	26263627	0.0	0.0
RNU6-27P	108	0	26263627	0.0	0.0
RP13-1039J1.4	1532	0	26263627	0.0	0.0
RP13-1039J1.2	2923	0	26263627	0.0	0.0
RP13-1039J1.3	479	0	26263627	0.0	0.0
RP11-96P7.1	2202	0	26263627	0.0	0.0
RP11-543B16.3	118	0	26263627	0.0	0.0
RP11-830F9.7	2874	0	26263627	0.0	0.0
RP11-830F9.6	1814	0	26263627	0.0	0.0
RP11-830F9.5	2569	0	26263627	0.0	0.0
RP11-266N13.2	731	0	26263627	0.0	0.0
TRAV10	381	0	26263627	0.0	0.0
HCG20	1206	0	26263627	0.0	0.0
RP11-259P20.1	740	0	26263627	0.0	0.0
RP11-340F16.2	3496	0	26263627	0.0	0.0
MIR708	89	0	26263627	0.0	0.0
LINC01518	523	0	26263627	0.0	0.0
LINC00434	421	0	26263627	0.0	0.0
RP11-430B1.1	383	0	26263627	0.0	0.0
RN7SL174P	289	0	26263627	0.0	0.0
RP1-309H15.2	746	0	26263627	0.0	0.0
SMPX	943	0	26263627	0.0	0.0
RNU6-1127P	108	0	26263627	0.0	0.0
TRIM31	2052	0	26263627	0.0	0.0
RP11-441F2.4	1492	0	26263627	0.0	0.0
LINC01510	753	0	26263627	0.0	0.0
LINC01511	1618	0	26263627	0.0	0.0
RNA5SP418	118	0	26263627	0.0	0.0
LINC01513	485	0	26263627	0.0	0.0
RP11-317J10.4	680	0	26263627	0.0	0.0
CFAP100	2304	0	26263627	0.0	0.0
C14orf39	2831	0	26263627	0.0	0.0
HNRNPCL4	581	0	26263627	0.0	0.0
IFIT1B	1974	0	26263627	0.0	0.0
RP5-826L7.1	604	0	26263627	0.0	0.0
RN7SL397P	297	0	26263627	0.0	0.0
AC109994.1	88	0	26263627	0.0	0.0
RNU6-1277P	108	0	26263627	0.0	0.0
IQCF6	448	0	26263627	0.0	0.0
IQCF5	514	0	26263627	0.0	0.0
IQCF2	581	0	26263627	0.0	0.0
IQCF3	1693	0	26263627	0.0	0.0
IQCF1	699	0	26263627	0.0	0.0
P2RY10	1807	0	26263627	0.0	0.0
RN7SL387P	272	0	26263627	0.0	0.0
CTD-2013N17.7	722	0	26263627	0.0	0.0
CTD-2013N17.4	403	0	26263627	0.0	0.0
Z99756.1	1953	0	26263627	0.0	0.0
RN7SL87P	287	0	26263627	0.0	0.0
RP11-122L4.1	683	0	26263627	0.0	0.0
NEURL3	2048	0	26263627	0.0	0.0
AC130360.1	96	0	26263627	0.0	0.0
AL357514.1	105	0	26263627	0.0	0.0
RP1-293L6.1	634	0	26263627	0.0	0.0
CTD-2340D6.2	495	0	26263627	0.0	0.0
RNU6-1219P	113	0	26263627	0.0	0.0
TRAV12-1	342	0	26263627	0.0	0.0
TRAV12-3	401	0	26263627	0.0	0.0
TRAV12-2	447	0	26263627	0.0	0.0
RP11-379F12.4	405	0	26263627	0.0	0.0
CTD-2194L12.2	544	0	26263627	0.0	0.0
CTD-2194L12.3	444	0	26263627	0.0	0.0
TFF1	554	0	26263627	0.0	0.0
AC007327.5	459	0	26263627	0.0	0.0
TFF3	1116	0	26263627	0.0	0.0
RP11-57C13.4	170	0	26263627	0.0	0.0
RP5-837I24.4	644	0	26263627	0.0	0.0
RP5-837I24.2	647	0	26263627	0.0	0.0
RN7SL755P	298	0	26263627	0.0	0.0
SNORD8	111	0	26263627	0.0	0.0
C11orf21	2960	0	26263627	0.0	0.0
RP11-143I21.1	2217	0	26263627	0.0	0.0
RNA5SP426	122	0	26263627	0.0	0.0
RNA5SP427	120	0	26263627	0.0	0.0
TMPRSS2	3336	0	26263627	0.0	0.0
RNA5SP425	113	0	26263627	0.0	0.0
TMPRSS4	5595	0	26263627	0.0	0.0
RNA5SP423	110	0	26263627	0.0	0.0
TMPRSS7	2783	0	26263627	0.0	0.0
RP11-659F24.1	443	0	26263627	0.0	0.0
ABCC12	5197	0	26263627	0.0	0.0
MIR4776-2	81	0	26263627	0.0	0.0
AL354978.1	93	0	26263627	0.0	0.0
AC060226.1	107	0	26263627	0.0	0.0
CTC-244M17.1	609	0	26263627	0.0	0.0
RNA5SP394	120	0	26263627	0.0	0.0
RNA5SP396	121	0	26263627	0.0	0.0
RNA5SP397	119	0	26263627	0.0	0.0
RNA5SP390	114	0	26263627	0.0	0.0
AC104331.1	85	0	26263627	0.0	0.0
RNA5SP392	113	0	26263627	0.0	0.0
RNA5SP393	118	0	26263627	0.0	0.0
RNA5SP398	98	0	26263627	0.0	0.0
AP000282.2	684	0	26263627	0.0	0.0
RP4-604G5.1	683	0	26263627	0.0	0.0
LMNTD1	2505	0	26263627	0.0	0.0
AC091042.1	102	0	26263627	0.0	0.0
RP11-292D4.4	4160	0	26263627	0.0	0.0
RP11-292D4.2	527	0	26263627	0.0	0.0
RP11-292D4.3	3655	0	26263627	0.0	0.0
RP11-292D4.1	806	0	26263627	0.0	0.0
RP11-648K4.2	454	0	26263627	0.0	0.0
CTB-138E5.1	506	0	26263627	0.0	0.0
RP11-429E11.2	1357	0	26263627	0.0	0.0
RP11-429E11.3	2002	0	26263627	0.0	0.0
ANO1	5479	0	26263627	0.0	0.0
ANO3	7537	0	26263627	0.0	0.0
RP11-586K12.11	817	0	26263627	0.0	0.0
RP11-586K12.10	2407	0	26263627	0.0	0.0
RP11-71H17.8	1987	0	26263627	0.0	0.0
RP11-364B14.1	584	0	26263627	0.0	0.0
AC100791.2	97	0	26263627	0.0	0.0
RP11-64K12.10	1595	0	26263627	0.0	0.0
RP11-63C8.1	581	0	26263627	0.0	0.0
AC093381.2	1130	0	26263627	0.0	0.0
TGFA-IT1	438	0	26263627	0.0	0.0
MIR3179-2	85	0	26263627	0.0	0.0
C5orf17	1989	0	26263627	0.0	0.0
MIR3179-3	629	0	26263627	0.0	0.0
LMOD3	4280	0	26263627	0.0	0.0
CTA-280A3__B.2	374	0	26263627	0.0	0.0
RNU6-773P	99	0	26263627	0.0	0.0
RP11-318K12.2	512	0	26263627	0.0	0.0
AC004947.2	2783	0	26263627	0.0	0.0
CTD-2005H7.1	434	0	26263627	0.0	0.0
RP11-45K10.2	3226	0	26263627	0.0	0.0
FTHL17	814	0	26263627	0.0	0.0
RP11-311H10.4	356	0	26263627	0.0	0.0
SAMSN1-AS1	845	0	26263627	0.0	0.0
AC096971.1	134	0	26263627	0.0	0.0
UTF1	1159	0	26263627	0.0	0.0
AC011995.1	577	0	26263627	0.0	0.0
AC004699.1	146	0	26263627	0.0	0.0
AC011995.3	580	0	26263627	0.0	0.0
GIMAP1-GIMAP5	2154	0	26263627	0.0	0.0
RNU6-188P	108	0	26263627	0.0	0.0
LCA10	1398	0	26263627	0.0	0.0
RNU7-2P	63	0	26263627	0.0	0.0
RNU6-748P	108	0	26263627	0.0	0.0
CTB-181F24.1	1867	0	26263627	0.0	0.0
RNU6-13P	108	0	26263627	0.0	0.0
RP11-561E1.1	1077	0	26263627	0.0	0.0
RNU6-628P	108	0	26263627	0.0	0.0
RP1-166H4.2	1515	0	26263627	0.0	0.0
RNU6ATAC29P	126	0	26263627	0.0	0.0
AL359314.1	87	0	26263627	0.0	0.0
OR10P1	996	0	26263627	0.0	0.0
C10orf62	1209	0	26263627	0.0	0.0
GPC5-IT1	660	0	26263627	0.0	0.0
AL513123.1	98	0	26263627	0.0	0.0
MIR4803	75	0	26263627	0.0	0.0
AC113608.1	489	0	26263627	0.0	0.0
KLHDC7B	2992	0	26263627	0.0	0.0
DSCAML1	6932	0	26263627	0.0	0.0
RNU6-177P	105	0	26263627	0.0	0.0
AL157884.1	128	0	26263627	0.0	0.0
CYP11B1	2888	0	26263627	0.0	0.0
SLC1A7	4742	0	26263627	0.0	0.0
RP11-322J23.1	616	0	26263627	0.0	0.0
MIR329-2	85	0	26263627	0.0	0.0
MIR329-1	81	0	26263627	0.0	0.0
RP11-101C11.1	640	0	26263627	0.0	0.0
CTC-471C19.2	444	0	26263627	0.0	0.0
RN7SL668P	302	0	26263627	0.0	0.0
RP11-487A2.1	1079	0	26263627	0.0	0.0
SSX2B	2168	0	26263627	0.0	0.0
RNU6-525P	105	0	26263627	0.0	0.0
RNU7-40P	65	0	26263627	0.0	0.0
SLC2A9	2146	0	26263627	0.0	0.0
SLC2A5	5771	0	26263627	0.0	0.0
RP11-440D17.3	1595	0	26263627	0.0	0.0
MIR3978	102	0	26263627	0.0	0.0
RP11-440D17.4	502	0	26263627	0.0	0.0
MIR3972	88	0	26263627	0.0	0.0
MIR3973	108	0	26263627	0.0	0.0
MIR3976	140	0	26263627	0.0	0.0
OR6F1	928	0	26263627	0.0	0.0
RP11-364C11.2	611	0	26263627	0.0	0.0
RP11-364C11.3	458	0	26263627	0.0	0.0
DAB1-AS1	2246	0	26263627	0.0	0.0
TBC1D3E	2364	0	26263627	0.0	0.0
TBC1D3G	5999	0	26263627	0.0	0.0
TBC1D3H	2079	0	26263627	0.0	0.0
TBC1D3I	2189	0	26263627	0.0	0.0
LINC00239	643	0	26263627	0.0	0.0
RP11-350G8.9	683	0	26263627	0.0	0.0
CEACAM3	1323	0	26263627	0.0	0.0
CEACAM5	2917	0	26263627	0.0	0.0
CEACAM4	1337	0	26263627	0.0	0.0
CEACAM7	2494	0	26263627	0.0	0.0
CEACAM6	2706	0	26263627	0.0	0.0
CEACAM8	2622	0	26263627	0.0	0.0
RP11-736I10.1	525	0	26263627	0.0	0.0
RP11-164D18.2	568	0	26263627	0.0	0.0
AL122127.1	79	0	26263627	0.0	0.0
OR6C68	940	0	26263627	0.0	0.0
AC098848.1	104	0	26263627	0.0	0.0
RNU6-461P	108	0	26263627	0.0	0.0
RP11-219A15.1	2317	0	26263627	0.0	0.0
PRR23D2	1591	0	26263627	0.0	0.0
RP11-219A15.2	304	0	26263627	0.0	0.0
RP11-219A15.5	3079	0	26263627	0.0	0.0
RP11-219A15.4	3254	0	26263627	0.0	0.0
SNORD114-3	76	0	26263627	0.0	0.0
MIR648	95	0	26263627	0.0	0.0
MIR3135A	78	0	26263627	0.0	0.0
MIR3135B	69	0	26263627	0.0	0.0
RP11-566H8.1	330	0	26263627	0.0	0.0
RP11-566H8.2	1019	0	26263627	0.0	0.0
RP11-566H8.3	338	0	26263627	0.0	0.0
RP11-132N15.1	429	0	26263627	0.0	0.0
KCCAT211	2960	0	26263627	0.0	0.0
GSG1L	5077	0	26263627	0.0	0.0
AC144522.1	91	0	26263627	0.0	0.0
AC011747.3	1039	0	26263627	0.0	0.0
AC011747.6	568	0	26263627	0.0	0.0
RP11-69H14.6	2324	0	26263627	0.0	0.0
RP11-385E5.5	1061	0	26263627	0.0	0.0
ATG10-IT1	488	0	26263627	0.0	0.0
RP11-356I2.1	740	0	26263627	0.0	0.0
RNU2-15P	192	0	26263627	0.0	0.0
AL121898.1	76	0	26263627	0.0	0.0
LINC00900	4197	0	26263627	0.0	0.0
LINC00901	1454	0	26263627	0.0	0.0
LINC00903	225	0	26263627	0.0	0.0
LINC00904	474	0	26263627	0.0	0.0
LINC00905	1861	0	26263627	0.0	0.0
LINC00906	3951	0	26263627	0.0	0.0
LINC00908	2245	0	26263627	0.0	0.0
PDC	1344	0	26263627	0.0	0.0
RNU6-251P	105	0	26263627	0.0	0.0
RNU6-976P	112	0	26263627	0.0	0.0
RP11-394A14.4	738	0	26263627	0.0	0.0
RP11-394A14.2	3228	0	26263627	0.0	0.0
AC012050.1	98	0	26263627	0.0	0.0
RP11-354O24.1	581	0	26263627	0.0	0.0
OR5M10	949	0	26263627	0.0	0.0
RNU4-44P	142	0	26263627	0.0	0.0
AC005753.1	619	0	26263627	0.0	0.0
LINC01067	666	0	26263627	0.0	0.0
RP11-22D3.2	1236	0	26263627	0.0	0.0
RP11-22D3.1	420	0	26263627	0.0	0.0
MLN	571	0	26263627	0.0	0.0
NAT8B	766	0	26263627	0.0	0.0
MIR1224	86	0	26263627	0.0	0.0
RP11-294C11.4	355	0	26263627	0.0	0.0
RP11-294C11.6	570	0	26263627	0.0	0.0
RP11-294C11.1	1000	0	26263627	0.0	0.0
RP11-294C11.2	355	0	26263627	0.0	0.0
RP11-294C11.3	1127	0	26263627	0.0	0.0
RN7SL831P	318	0	26263627	0.0	0.0
RP11-10A14.6	330	0	26263627	0.0	0.0
RP11-10A14.7	424	0	26263627	0.0	0.0
RP11-10A14.5	703	0	26263627	0.0	0.0
RP11-203P2.2	344	0	26263627	0.0	0.0
RP4-663N10.1	2612	0	26263627	0.0	0.0
PKD2L1	3059	0	26263627	0.0	0.0
MIR1270-2	84	0	26263627	0.0	0.0
RP11-299L17.3	640	0	26263627	0.0	0.0
FMOD	3313	0	26263627	0.0	0.0
RN7SL332P	253	0	26263627	0.0	0.0
FMO2	3860	0	26263627	0.0	0.0
FMO3	2096	0	26263627	0.0	0.0
RP3-526F5.2	321	0	26263627	0.0	0.0
AC097495.2	576	0	26263627	0.0	0.0
AC097495.3	1019	0	26263627	0.0	0.0
AC004851.1	79	0	26263627	0.0	0.0
RP11-218C14.8	492	0	26263627	0.0	0.0
RP11-218C14.5	438	0	26263627	0.0	0.0
RN7SL309P	302	0	26263627	0.0	0.0
AC007251.2	712	0	26263627	0.0	0.0
ARHGEF35	2433	0	26263627	0.0	0.0
VENTXP1	2717	0	26263627	0.0	0.0
AC104057.1	909	0	26263627	0.0	0.0
AC026781.1	83	0	26263627	0.0	0.0
RP11-693J15.4	1970	0	26263627	0.0	0.0
RNU6-456P	108	0	26263627	0.0	0.0
AP001172.2	584	0	26263627	0.0	0.0
AP001172.3	470	0	26263627	0.0	0.0
RP11-403D15.2	776	0	26263627	0.0	0.0
TMEM239	3894	0	26263627	0.0	0.0
RP11-359E19.2	742	0	26263627	0.0	0.0
RP11-359E19.1	189	0	26263627	0.0	0.0
RP11-799B12.2	509	0	26263627	0.0	0.0
SPRR2E	737	0	26263627	0.0	0.0
SPRR2D	1061	0	26263627	0.0	0.0
SPRR2G	570	0	26263627	0.0	0.0
SPRR2A	711	0	26263627	0.0	0.0
SPRR2B	618	0	26263627	0.0	0.0
AL121753.1	102	0	26263627	0.0	0.0
LINC01624	3267	0	26263627	0.0	0.0
LINC01620	515	0	26263627	0.0	0.0
LINC01621	484	0	26263627	0.0	0.0
AC112778.1	92	0	26263627	0.0	0.0
RP11-164C1.2	426	0	26263627	0.0	0.0
RNU1-98P	161	0	26263627	0.0	0.0
RP11-121P10.1	294	0	26263627	0.0	0.0
THRA1/BTR	1446	0	26263627	0.0	0.0
KRT80	3903	0	26263627	0.0	0.0
KRT81	1938	0	26263627	0.0	0.0
KRT82	2673	0	26263627	0.0	0.0
KRT83	1884	0	26263627	0.0	0.0
KRT84	2101	0	26263627	0.0	0.0
KRT85	2712	0	26263627	0.0	0.0
LA16c-380A1.2	1419	0	26263627	0.0	0.0
LA16c-380A1.1	448	0	26263627	0.0	0.0
RP11-273B19.2	734	0	26263627	0.0	0.0
RP11-273B19.1	467	0	26263627	0.0	0.0
RN7SL795P	280	0	26263627	0.0	0.0
RNU6-800P	104	0	26263627	0.0	0.0
CTC-327F10.5	794	0	26263627	0.0	0.0
LINC00578	1125	0	26263627	0.0	0.0
LINC00570	1655	0	26263627	0.0	0.0
AC079779.5	2311	0	26263627	0.0	0.0
LINC00572	577	0	26263627	0.0	0.0
LINC00575	914	0	26263627	0.0	0.0
LINC00574	2321	0	26263627	0.0	0.0
RP5-828H9.1	1838	0	26263627	0.0	0.0
OR9G1	919	0	26263627	0.0	0.0
RP5-828H9.4	314	0	26263627	0.0	0.0
AC004817.1	433	0	26263627	0.0	0.0
RNU6-157P	108	0	26263627	0.0	0.0
RP11-103H7.1	418	0	26263627	0.0	0.0
FRG2C	2082	0	26263627	0.0	0.0
AC002981.1	85	0	26263627	0.0	0.0
DPP6	6897	0	26263627	0.0	0.0
RNU6-1087P	102	0	26263627	0.0	0.0
RNU6-688P	88	0	26263627	0.0	0.0
RP11-292B1.2	690	0	26263627	0.0	0.0
OTOR	1481	0	26263627	0.0	0.0
RP11-508M8.1	453	0	26263627	0.0	0.0
