Gene	Length	Counts	TotalReads	RPKM(30841902 pairs)	TPM(9.86 norm. reads)
RETN	524	0	30841902	0.0	0.0
RPTN	3572	0	30841902	0.0	0.0
MT1H	725	0	30841902	0.0	0.0
RP11-301J7.8	502	0	30841902	0.0	0.0
RP11-282I1.2	441	0	30841902	0.0	0.0
RP11-143A12.1	257	0	30841902	0.0	0.0
RP11-143A12.3	3547	0	30841902	0.0	0.0
RP11-536C5.2	650	0	30841902	0.0	0.0
MIR4509-2	95	0	30841902	0.0	0.0
MIR4509-3	95	0	30841902	0.0	0.0
MIR4509-1	95	0	30841902	0.0	0.0
RN7SL468P	295	0	30841902	0.0	0.0
RN7SL365P	293	0	30841902	0.0	0.0
RP11-429K17.1	617	0	30841902	0.0	0.0
GPC5-AS2	403	0	30841902	0.0	0.0
GPC5-AS1	397	0	30841902	0.0	0.0
RN7SL847P	269	0	30841902	0.0	0.0
AC021818.1	91	0	30841902	0.0	0.0
CTD-2140G10.4	174	0	30841902	0.0	0.0
RP11-529H2.1	259	0	30841902	0.0	0.0
RP11-548P2.2	450	0	30841902	0.0	0.0
OR5AR1	1027	0	30841902	0.0	0.0
HNMT	4253	0	30841902	0.0	0.0
TSPYL5	4492	0	30841902	0.0	0.0
TSPYL6	3090	0	30841902	0.0	0.0
LINC01425	765	0	30841902	0.0	0.0
LINC01427	6326	0	30841902	0.0	0.0
LINC01423	865	0	30841902	0.0	0.0
RN7SL435P	282	0	30841902	0.0	0.0
LINC01428	882	0	30841902	0.0	0.0
RP11-575M22.1	2050	0	30841902	0.0	0.0
RNU6-1066P	106	0	30841902	0.0	0.0
RP11-181B18.1	952	0	30841902	0.0	0.0
AC084125.3	87	0	30841902	0.0	0.0
RP11-96C21.1	241	0	30841902	0.0	0.0
BX664739.1	71	0	30841902	0.0	0.0
RN7SL597P	295	0	30841902	0.0	0.0
CDH13	9716	0	30841902	0.0	0.0
MIR4308	82	0	30841902	0.0	0.0
MIR4309	84	0	30841902	0.0	0.0
MIR4300	97	0	30841902	0.0	0.0
MIR4301	67	0	30841902	0.0	0.0
MIR4303	67	0	30841902	0.0	0.0
MIR4304	63	0	30841902	0.0	0.0
MIR4307	85	0	30841902	0.0	0.0
ZFY-AS1	800	0	30841902	0.0	0.0
RNU6-1120P	109	0	30841902	0.0	0.0
TMEM26-AS1	866	0	30841902	0.0	0.0
LINC01280	1188	0	30841902	0.0	0.0
LINC01281	1777	0	30841902	0.0	0.0
LINC01282	886	0	30841902	0.0	0.0
LINC01285	3724	0	30841902	0.0	0.0
LINC01287	3492	0	30841902	0.0	0.0
LINC01288	533	0	30841902	0.0	0.0
LINC01289	3715	0	30841902	0.0	0.0
WWC3-AS1	580	0	30841902	0.0	0.0
RP11-57H12.2	422	0	30841902	0.0	0.0
RP3-404K8.2	345	0	30841902	0.0	0.0
NTN5	1843	0	30841902	0.0	0.0
AP000355.2	482	0	30841902	0.0	0.0
SI	6059	0	30841902	0.0	0.0
IFNA21	1025	0	30841902	0.0	0.0
RNU4-90P	142	0	30841902	0.0	0.0
CTD-2595P9.2	643	0	30841902	0.0	0.0
CTD-2270L9.2	838	0	30841902	0.0	0.0
RP11-696F12.1	423	0	30841902	0.0	0.0
RP11-320G24.1	3003	0	30841902	0.0	0.0
LINC00489	546	0	30841902	0.0	0.0
LINC00488	2523	0	30841902	0.0	0.0
MIR3650	61	0	30841902	0.0	0.0
LINC00485	3727	0	30841902	0.0	0.0
LINC00484	3410	0	30841902	0.0	0.0
LINC00487	2137	0	30841902	0.0	0.0
LINC00486	2109	0	30841902	0.0	0.0
LINC00482	2027	0	30841902	0.0	0.0
RP11-1217F2.15	838	0	30841902	0.0	0.0
RP11-672A2.1	834	0	30841902	0.0	0.0
RP11-672A2.3	455	0	30841902	0.0	0.0
DEFA3	662	0	30841902	0.0	0.0
RP11-672A2.4	653	0	30841902	0.0	0.0
DEFA1	489	0	30841902	0.0	0.0
RP11-672A2.6	833	0	30841902	0.0	0.0
AC084010.1	84	0	30841902	0.0	0.0
AL646016.1	71	0	30841902	0.0	0.0
MIR365B	112	0	30841902	0.0	0.0
MIR365A	88	0	30841902	0.0	0.0
DNAJB8-AS1	1801	0	30841902	0.0	0.0
SPHKAP	6929	0	30841902	0.0	0.0
RP11-385M4.1	476	0	30841902	0.0	0.0
GSTA1	1026	0	30841902	0.0	0.0
GSTA2	1320	0	30841902	0.0	0.0
GSTA3	1033	0	30841902	0.0	0.0
RP11-25I15.3	1007	0	30841902	0.0	0.0
RP11-25I15.2	818	0	30841902	0.0	0.0
AC092964.1	202	0	30841902	0.0	0.0
AC092964.2	250	0	30841902	0.0	0.0
FKSG63	382	0	30841902	0.0	0.0
RP1-167G20.2	461	0	30841902	0.0	0.0
FKSG68	376	0	30841902	0.0	0.0
C1orf87	2040	0	30841902	0.0	0.0
AC016597.1	120	0	30841902	0.0	0.0
AC015969.3	1418	0	30841902	0.0	0.0
STRA6	5506	0	30841902	0.0	0.0
AC017060.1	446	0	30841902	0.0	0.0
SIGLEC14	2042	0	30841902	0.0	0.0
SIGLEC15	1673	0	30841902	0.0	0.0
SIGLEC12	2202	0	30841902	0.0	0.0
SIGLEC11	3184	0	30841902	0.0	0.0
RP11-482E14.2	726	0	30841902	0.0	0.0
AC016727.1	100	0	30841902	0.0	0.0
RP11-332J15.3	599	0	30841902	0.0	0.0
LINC00453	527	0	30841902	0.0	0.0
RP11-379B18.6	375	0	30841902	0.0	0.0
DMRT2	3425	0	30841902	0.0	0.0
RP11-664I21.5	746	0	30841902	0.0	0.0
RP11-664I21.6	479	0	30841902	0.0	0.0
RP1-69M21.2	1288	0	30841902	0.0	0.0
RNU6-69P	105	0	30841902	0.0	0.0
RP11-5P4.2	361	0	30841902	0.0	0.0
RP11-5P4.3	159	0	30841902	0.0	0.0
AL603910.1	86	0	30841902	0.0	0.0
RP5-827E24.1	665	0	30841902	0.0	0.0
AC006026.13	145	0	30841902	0.0	0.0
LINC00266-4P	1196	0	30841902	0.0	0.0
RP11-353N4.1	400	0	30841902	0.0	0.0
RP11-353N4.4	1992	0	30841902	0.0	0.0
AC095064.1	53	0	30841902	0.0	0.0
RP11-353N4.6	440	0	30841902	0.0	0.0
AC126614.1	340	0	30841902	0.0	0.0
ABC7-481722F1.2	356	0	30841902	0.0	0.0
RP11-378A12.1	1725	0	30841902	0.0	0.0
SNORA5	132	0	30841902	0.0	0.0
RP11-73M7.1	594	0	30841902	0.0	0.0
AC005307.3	3302	0	30841902	0.0	0.0
AC007131.1	2039	0	30841902	0.0	0.0
AC007131.3	83	0	30841902	0.0	0.0
AC005020.1	86	0	30841902	0.0	0.0
ARHGEF3-AS1	651	0	30841902	0.0	0.0
AGAP4	2802	0	30841902	0.0	0.0
RN7SKP255	314	0	30841902	0.0	0.0
RN7SKP254	311	0	30841902	0.0	0.0
RN7SKP256	315	0	30841902	0.0	0.0
RN7SKP250	322	0	30841902	0.0	0.0
RN7SKP253	310	0	30841902	0.0	0.0
CTD-2184C24.2	3031	0	30841902	0.0	0.0
CCL4L1	1429	0	30841902	0.0	0.0
CCL4L2	1097	0	30841902	0.0	0.0
RN7SKP258	305	0	30841902	0.0	0.0
GDPD4	2549	0	30841902	0.0	0.0
PON1	2577	0	30841902	0.0	0.0
NFIA-AS2	1686	0	30841902	0.0	0.0
RP11-789C17.3	620	0	30841902	0.0	0.0
RP11-789C17.5	194	0	30841902	0.0	0.0
AL020993.1	87	0	30841902	0.0	0.0
RNU6-492P	105	0	30841902	0.0	0.0
AC008706.1	65	0	30841902	0.0	0.0
FCRL1	2995	0	30841902	0.0	0.0
FCRL2	3107	0	30841902	0.0	0.0
FCRL3	4741	0	30841902	0.0	0.0
FCRL4	3471	0	30841902	0.0	0.0
FCRL5	8525	0	30841902	0.0	0.0
FCRL6	2016	0	30841902	0.0	0.0
RN7SL37P	306	0	30841902	0.0	0.0
FCRLA	2368	0	30841902	0.0	0.0
RNU1-20P	163	0	30841902	0.0	0.0
HTR1E	2054	0	30841902	0.0	0.0
PDCD1LG2	2372	0	30841902	0.0	0.0
RN7SL718P	284	0	30841902	0.0	0.0
CHST13	1792	0	30841902	0.0	0.0
IGLV5-45	399	0	30841902	0.0	0.0
CTD-2336H13.2	469	0	30841902	0.0	0.0
RP11-6L6.7	734	0	30841902	0.0	0.0
RP11-6L6.6	377	0	30841902	0.0	0.0
IGLV5-48	369	0	30841902	0.0	0.0
RP11-6L6.2	400	0	30841902	0.0	0.0
RP11-805I24.4	481	0	30841902	0.0	0.0
AC096509.1	134	0	30841902	0.0	0.0
VSX1	3613	0	30841902	0.0	0.0
MIR802	95	0	30841902	0.0	0.0
CTD-2530H12.1	1508	0	30841902	0.0	0.0
AC093911.1	554	0	30841902	0.0	0.0
CTD-2315M5.2	685	0	30841902	0.0	0.0
KLHL6-AS1	505	0	30841902	0.0	0.0
RNU6ATAC15P	122	0	30841902	0.0	0.0
RP11-362I1.1	678	0	30841902	0.0	0.0
FLJ46066	1812	0	30841902	0.0	0.0
DOCK2	7004	0	30841902	0.0	0.0
RP5-858B6.1	313	0	30841902	0.0	0.0
RNU6-178P	105	0	30841902	0.0	0.0
AC007948.1	244	0	30841902	0.0	0.0
SCNN1B	2766	0	30841902	0.0	0.0
CTD-2135D7.3	584	0	30841902	0.0	0.0
SLAMF9	1160	0	30841902	0.0	0.0
CLEC9A	1743	0	30841902	0.0	0.0
RP11-467L24.1	553	0	30841902	0.0	0.0
RNU6-778P	104	0	30841902	0.0	0.0
PABPC5-AS1	430	0	30841902	0.0	0.0
CTC-493L21.1	2096	0	30841902	0.0	0.0
RNU6-520P	105	0	30841902	0.0	0.0
RNU7-168P	55	0	30841902	0.0	0.0
CTC-535M15.2	736	0	30841902	0.0	0.0
AC113607.2	698	0	30841902	0.0	0.0
RP11-764E7.1	1029	0	30841902	0.0	0.0
RP11-655H13.2	483	0	30841902	0.0	0.0
AC073284.4	407	0	30841902	0.0	0.0
RP4-607I7.1	1105	0	30841902	0.0	0.0
AP004550.1	517	0	30841902	0.0	0.0
TRBV30	449	0	30841902	0.0	0.0
RP11-281A20.2	524	0	30841902	0.0	0.0
RNU6-643P	108	0	30841902	0.0	0.0
RP11-138A23.2	567	0	30841902	0.0	0.0
RP5-1051H14.2	346	0	30841902	0.0	0.0
RNU6-455P	108	0	30841902	0.0	0.0
LYST-AS1	523	0	30841902	0.0	0.0
RP11-114O18.1	477	0	30841902	0.0	0.0
RP11-454K7.1	550	0	30841902	0.0	0.0
RP11-454K7.3	1626	0	30841902	0.0	0.0
AL732479.1	97	0	30841902	0.0	0.0
NDP-AS1	742	0	30841902	0.0	0.0
LINC01241	1243	0	30841902	0.0	0.0
RP11-274A11.4	1847	0	30841902	0.0	0.0
RNU7-135P	63	0	30841902	0.0	0.0
AC107068.1	113	0	30841902	0.0	0.0
RP11-265D19.6	407	0	30841902	0.0	0.0
AC084872.1	98	0	30841902	0.0	0.0
RNU2-10P	212	0	30841902	0.0	0.0
RP11-916L7.1	553	0	30841902	0.0	0.0
MIR4743	70	0	30841902	0.0	0.0
RP11-440I14.3	795	0	30841902	0.0	0.0
RP11-329J18.3	766	0	30841902	0.0	0.0
RP11-161I2.1	2057	0	30841902	0.0	0.0
RP11-566J3.2	724	0	30841902	0.0	0.0
OR6M1	1054	0	30841902	0.0	0.0
PIP	589	0	30841902	0.0	0.0
MIR3118-4	76	0	30841902	0.0	0.0
MIR3118-6	76	0	30841902	0.0	0.0
MIR3118-1	76	0	30841902	0.0	0.0
MIR3118-3	76	0	30841902	0.0	0.0
MIR3118-2	74	0	30841902	0.0	0.0
RP11-169K17.4	582	0	30841902	0.0	0.0
RP4-536B24.3	758	0	30841902	0.0	0.0
AC078993.1	86	0	30841902	0.0	0.0
MIR1288	76	0	30841902	0.0	0.0
AC091948.1	125	0	30841902	0.0	0.0
RP11-328K22.1	420	0	30841902	0.0	0.0
RP1-63G5.7	1967	0	30841902	0.0	0.0
ANKRD55	2701	0	30841902	0.0	0.0
RP11-725D20.1	564	0	30841902	0.0	0.0
RNU6-684P	107	0	30841902	0.0	0.0
AC016582.2	2155	0	30841902	0.0	0.0
RP11-124G5.3	866	0	30841902	0.0	0.0
RP11-290H9.5	523	0	30841902	0.0	0.0
AC092484.1	837	0	30841902	0.0	0.0
RP11-449L23.2	2278	0	30841902	0.0	0.0
RP11-449L23.3	1563	0	30841902	0.0	0.0
RP11-700N1.1	644	0	30841902	0.0	0.0
CHRM2	6169	0	30841902	0.0	0.0
RP11-182E7.1	178	0	30841902	0.0	0.0
MIR1258	74	0	30841902	0.0	0.0
MIR1251	85	0	30841902	0.0	0.0
MIR1250	114	0	30841902	0.0	0.0
MIR1252	66	0	30841902	0.0	0.0
LINC01365	642	0	30841902	0.0	0.0
AC093865.1	107	0	30841902	0.0	0.0
AL080272.1	87	0	30841902	0.0	0.0
RP11-810P12.5	790	0	30841902	0.0	0.0
AC011465.1	89	0	30841902	0.0	0.0
AE000661.37	2505	0	30841902	0.0	0.0
RNU7-126P	63	0	30841902	0.0	0.0
FAM225A	5628	0	30841902	0.0	0.0
FAM225B	5632	0	30841902	0.0	0.0
AL137229.1	102	0	30841902	0.0	0.0
RP11-664H17.1	434	0	30841902	0.0	0.0
MIR125A	87	0	30841902	0.0	0.0
RP5-1027O15.1	804	0	30841902	0.0	0.0
RNU6-1190P	105	0	30841902	0.0	0.0
SPANXA2-OT1	1683	0	30841902	0.0	0.0
CTC-339D2.1	570	0	30841902	0.0	0.0
RP3-413H6.2	556	0	30841902	0.0	0.0
TH	1996	0	30841902	0.0	0.0
AP003550.1	99	0	30841902	0.0	0.0
RNU6-901P	107	0	30841902	0.0	0.0
TSRM	332	0	30841902	0.0	0.0
RP11-310P5.2	444	0	30841902	0.0	0.0
MMP7	1131	0	30841902	0.0	0.0
CTC-270D5.2	280	0	30841902	0.0	0.0
RN7SL337P	299	0	30841902	0.0	0.0
CPA1	1528	0	30841902	0.0	0.0
RNU6-805P	107	0	30841902	0.0	0.0
RP11-438H24.2	548	0	30841902	0.0	0.0
CTD-3074O7.2	582	0	30841902	0.0	0.0
IGKV3-11	394	0	30841902	0.0	0.0
IGKV3-15	444	0	30841902	0.0	0.0
TSPY4	1196	0	30841902	0.0	0.0
RNU6-990P	105	0	30841902	0.0	0.0
RP11-383H17.4	161	0	30841902	0.0	0.0
RN7SL517P	304	0	30841902	0.0	0.0
RN7SL161P	275	0	30841902	0.0	0.0
IL2RB	4123	0	30841902	0.0	0.0
RP11-479J7.1	813	0	30841902	0.0	0.0
SULT1E1	1788	0	30841902	0.0	0.0
RP11-577N1.1	515	0	30841902	0.0	0.0
PLS1-AS1	348	0	30841902	0.0	0.0
RNU6-1036P	105	0	30841902	0.0	0.0
RNU7-13P	63	0	30841902	0.0	0.0
RN7SL202P	259	0	30841902	0.0	0.0
AC006116.21	987	0	30841902	0.0	0.0
GLTSCR1-AS1	549	0	30841902	0.0	0.0
RP11-309H21.3	3126	0	30841902	0.0	0.0
RP11-309H21.2	301	0	30841902	0.0	0.0
RN7SKP83	179	0	30841902	0.0	0.0
RN7SKP81	332	0	30841902	0.0	0.0
RN7SKP86	333	0	30841902	0.0	0.0
RN7SKP85	319	0	30841902	0.0	0.0
RN7SKP84	350	0	30841902	0.0	0.0
RP11-367J7.3	760	0	30841902	0.0	0.0
LINC00524	420	0	30841902	0.0	0.0
LINC00525	1191	0	30841902	0.0	0.0
LINC00523	2651	0	30841902	0.0	0.0
RP11-440L14.3	714	0	30841902	0.0	0.0
LINC00521	2479	0	30841902	0.0	0.0
RNU6-1266P	106	0	30841902	0.0	0.0
RP11-35O7.1	555	0	30841902	0.0	0.0
RP11-366L20.4	379	0	30841902	0.0	0.0
RP11-366L20.3	457	0	30841902	0.0	0.0
MC3R	1085	0	30841902	0.0	0.0
RNU6-36P	108	0	30841902	0.0	0.0
MIR548AA2	98	0	30841902	0.0	0.0
RIPPLY1	1194	0	30841902	0.0	0.0
RNU6-1101P	82	0	30841902	0.0	0.0
RP11-637N19.1	3175	0	30841902	0.0	0.0
AL133167.1	111	0	30841902	0.0	0.0
MRC1L1	5292	0	30841902	0.0	0.0
RPS4Y2	799	0	30841902	0.0	0.0
RPS4Y1	1312	0	30841902	0.0	0.0
RNA5SP484	112	0	30841902	0.0	0.0
RP1-269M15.3	2235	0	30841902	0.0	0.0
MXRA5	9800	0	30841902	0.0	0.0
RP11-154B12.3	460	0	30841902	0.0	0.0
AC104169.1	133	0	30841902	0.0	0.0
AC002992.1	109	0	30841902	0.0	0.0
RNU6-98P	108	0	30841902	0.0	0.0
CTA-503F6.2	310	0	30841902	0.0	0.0
RNU6-1259P	67	0	30841902	0.0	0.0
RP11-240L7.4	1075	0	30841902	0.0	0.0
RP11-112L6.2	619	0	30841902	0.0	0.0
RP11-31E13.2	581	0	30841902	0.0	0.0
RP11-115H18.1	1490	0	30841902	0.0	0.0
AC092685.1	97	0	30841902	0.0	0.0
CLDN10-AS1	899	0	30841902	0.0	0.0
RNU4-75P	147	0	30841902	0.0	0.0
AC005514.2	209	0	30841902	0.0	0.0
RP11-167B3.1	388	0	30841902	0.0	0.0
RP11-167B3.3	291	0	30841902	0.0	0.0
AC006050.2	1354	0	30841902	0.0	0.0
RP11-64P14.7	501	0	30841902	0.0	0.0
RP11-219G17.4	2941	0	30841902	0.0	0.0
RP11-335K5.2	1982	0	30841902	0.0	0.0
KCNA10	1589	0	30841902	0.0	0.0
AICDA	2824	0	30841902	0.0	0.0
RNU4-28P	142	0	30841902	0.0	0.0
AL031905.1	83	0	30841902	0.0	0.0
RP5-1195D24.1	836	0	30841902	0.0	0.0
HLCS-IT1	533	0	30841902	0.0	0.0
CTC-467M3.2	84	0	30841902	0.0	0.0
FGR	3071	0	30841902	0.0	0.0
MIR5692B	88	0	30841902	0.0	0.0
RNU4ATAC2P	127	0	30841902	0.0	0.0
FGG	2115	0	30841902	0.0	0.0
FGA	3962	0	30841902	0.0	0.0
FGB	1983	0	30841902	0.0	0.0
RP11-696P8.2	555	0	30841902	0.0	0.0
RP5-1128N12.3	298	0	30841902	0.0	0.0
RNA5SP247	106	0	30841902	0.0	0.0
RNA5SP245	122	0	30841902	0.0	0.0
RNA5SP242	119	0	30841902	0.0	0.0
RNA5SP243	36	0	30841902	0.0	0.0
RNA5SP240	129	0	30841902	0.0	0.0
RNA5SP241	115	0	30841902	0.0	0.0
LY96	612	0	30841902	0.0	0.0
BSPH1	660	0	30841902	0.0	0.0
RP11-322L20.1	1768	0	30841902	0.0	0.0
RP11-30G13.1	1470	0	30841902	0.0	0.0
RP11-617I14.1	512	0	30841902	0.0	0.0
APOBEC1	884	0	30841902	0.0	0.0
RP11-627G18.4	368	0	30841902	0.0	0.0
CTB-39G8.2	388	0	30841902	0.0	0.0
RP11-200K12.2	528	0	30841902	0.0	0.0
RP11-200K12.3	713	0	30841902	0.0	0.0
APOBEC4	2652	0	30841902	0.0	0.0
RNU6-733P	105	0	30841902	0.0	0.0
CTD-2139B15.5	287	0	30841902	0.0	0.0
RP11-63M22.1	538	0	30841902	0.0	0.0
RP11-685B24.1	2118	0	30841902	0.0	0.0
MMP28	2507	0	30841902	0.0	0.0
TRPC7-AS2	709	0	30841902	0.0	0.0
RNU6-64P	106	0	30841902	0.0	0.0
RP11-257I8.2	120	0	30841902	0.0	0.0
AC144833.1	4090	0	30841902	0.0	0.0
RNU7-153P	63	0	30841902	0.0	0.0
RNU6ATAC34P	122	0	30841902	0.0	0.0
AL928874.1	93	0	30841902	0.0	0.0
CTD-2193G5.1	436	0	30841902	0.0	0.0
AC104777.2	2534	0	30841902	0.0	0.0
AC104777.3	548	0	30841902	0.0	0.0
AC104777.1	570	0	30841902	0.0	0.0
AC104777.4	1010	0	30841902	0.0	0.0
RNU6-708P	108	0	30841902	0.0	0.0
RP11-391M7.3	808	0	30841902	0.0	0.0
TAAR5	1015	0	30841902	0.0	0.0
TAAR6	1039	0	30841902	0.0	0.0
TAAR1	1021	0	30841902	0.0	0.0
TAAR2	1219	0	30841902	0.0	0.0
TAAR9	1048	0	30841902	0.0	0.0
TAAR8	1030	0	30841902	0.0	0.0
CTA-331P3.1	1531	0	30841902	0.0	0.0
RP11-631F7.2	428	0	30841902	0.0	0.0
RP11-631F7.1	315	0	30841902	0.0	0.0
SPANXA1	805	0	30841902	0.0	0.0
SPANXA2	693	0	30841902	0.0	0.0
CTD-2089N3.1	571	0	30841902	0.0	0.0
CTD-2089N3.2	608	0	30841902	0.0	0.0
CTD-2089N3.3	434	0	30841902	0.0	0.0
IGHV3-33	433	0	30841902	0.0	0.0
RNU6-430P	108	0	30841902	0.0	0.0
IGHV3-30	433	0	30841902	0.0	0.0
IGHV3-38	428	0	30841902	0.0	0.0
AC005392.13	503	0	30841902	0.0	0.0
RNU6-166P	108	0	30841902	0.0	0.0
ABCB5	7927	0	30841902	0.0	0.0
RP11-404K5.4	334	0	30841902	0.0	0.0
FLJ41941	2381	0	30841902	0.0	0.0
AL512655.1	92	0	30841902	0.0	0.0
AC025300.1	96	0	30841902	0.0	0.0
RNU6-442P	105	0	30841902	0.0	0.0
MIR516A2	91	0	30841902	0.0	0.0
AP000688.15	350	0	30841902	0.0	0.0
RP11-56I23.1	459	0	30841902	0.0	0.0
ERICH3-AS1	4877	0	30841902	0.0	0.0
LINC00207	671	0	30841902	0.0	0.0
TAS2R60	958	0	30841902	0.0	0.0
RP11-259A24.1	927	0	30841902	0.0	0.0
GADD45G	1325	0	30841902	0.0	0.0
RP4-672N11.1	414	0	30841902	0.0	0.0
AC012370.3	2096	0	30841902	0.0	0.0
AC012370.2	534	0	30841902	0.0	0.0
CTD-2281M20.1	2812	0	30841902	0.0	0.0
AC109826.1	1627	0	30841902	0.0	0.0
AC009120.10	477	0	30841902	0.0	0.0
RP11-96O20.2	433	0	30841902	0.0	0.0
AP000547.1	89	0	30841902	0.0	0.0
AL845259.1	97	0	30841902	0.0	0.0
RP1-97G4.1	600	0	30841902	0.0	0.0
CTXN2	2830	0	30841902	0.0	0.0
RNU6-474P	108	0	30841902	0.0	0.0
RP11-1260E13.3	915	0	30841902	0.0	0.0
RP11-1260E13.4	1131	0	30841902	0.0	0.0
AC099344.2	1063	0	30841902	0.0	0.0
RP11-139E19.3	255	0	30841902	0.0	0.0
MIR4488	63	0	30841902	0.0	0.0
MIR4487	74	0	30841902	0.0	0.0
MIR4486	64	0	30841902	0.0	0.0
RP3-522D1.1	590	0	30841902	0.0	0.0
AC010525.4	442	0	30841902	0.0	0.0
PAPL	2979	0	30841902	0.0	0.0
B3GNT3	2248	0	30841902	0.0	0.0
SLCO2B1	4626	0	30841902	0.0	0.0
PRR30	2011	0	30841902	0.0	0.0
PRR31	982	0	30841902	0.0	0.0
PRR32	1230	0	30841902	0.0	0.0
PRR33	1711	0	30841902	0.0	0.0
CD52	470	0	30841902	0.0	0.0
CTA-268H5.14	1314	0	30841902	0.0	0.0
AC132068.1	99	0	30841902	0.0	0.0
TRBV7-8	388	0	30841902	0.0	0.0
RP11-394B5.2	310	0	30841902	0.0	0.0
TRBV7-3	376	0	30841902	0.0	0.0
TRBV7-4	349	0	30841902	0.0	0.0
TRBV7-7	349	0	30841902	0.0	0.0
TRBV7-6	394	0	30841902	0.0	0.0
RP11-556G22.3	725	0	30841902	0.0	0.0
RP11-556G22.2	950	0	30841902	0.0	0.0
RP11-142M10.2	573	0	30841902	0.0	0.0
RNU6-967P	109	0	30841902	0.0	0.0
CTC-239J10.1	525	0	30841902	0.0	0.0
CTD-3247H4.2	750	0	30841902	0.0	0.0
RP11-543E8.1	405	0	30841902	0.0	0.0
BPI	5072	0	30841902	0.0	0.0
RN7SL681P	290	0	30841902	0.0	0.0
RP11-697K23.3	1026	0	30841902	0.0	0.0
MIR3138	83	0	30841902	0.0	0.0
MIR3139	77	0	30841902	0.0	0.0
MIR3137	76	0	30841902	0.0	0.0
MIR3132	76	0	30841902	0.0	0.0
MIR3133	79	0	30841902	0.0	0.0
RNU6-16P	108	0	30841902	0.0	0.0
RNU6-898P	105	0	30841902	0.0	0.0
OR51S1	973	0	30841902	0.0	0.0
C8A	2367	0	30841902	0.0	0.0
C8B	2527	0	30841902	0.0	0.0
FAM180A	1894	0	30841902	0.0	0.0
FAM180B	1391	0	30841902	0.0	0.0
RNU12-2P	157	0	30841902	0.0	0.0
CHIT1	2257	0	30841902	0.0	0.0
AC079467.1	88	0	30841902	0.0	0.0
AC006432.1	71	0	30841902	0.0	0.0
KRT73-AS1	4098	0	30841902	0.0	0.0
RP11-781M16.2	662	0	30841902	0.0	0.0
RN7SL539P	280	0	30841902	0.0	0.0
ANTXRL	2224	0	30841902	0.0	0.0
RP1-159A19.4	285	0	30841902	0.0	0.0
HLA-DQA1	1762	0	30841902	0.0	0.0
HLA-DQA2	1529	0	30841902	0.0	0.0
CTD-2378E21.1	737	0	30841902	0.0	0.0
RP11-307E17.8	2165	0	30841902	0.0	0.0
RNU6-1097P	108	0	30841902	0.0	0.0
MIR1197	89	0	30841902	0.0	0.0
MSR1	5614	0	30841902	0.0	0.0
RP11-262A12.1	625	0	30841902	0.0	0.0
OR4K14	935	0	30841902	0.0	0.0
RP11-307P5.1	1192	0	30841902	0.0	0.0
RP11-307P5.2	605	0	30841902	0.0	0.0
TMCO5A	4568	0	30841902	0.0	0.0
AP000428.1	93	0	30841902	0.0	0.0
HK3	3085	0	30841902	0.0	0.0
RN7SL349P	259	0	30841902	0.0	0.0
LINC01256	512	0	30841902	0.0	0.0
RP11-58A18.2	725	0	30841902	0.0	0.0
RP11-58A18.1	511	0	30841902	0.0	0.0
RNU4-51P	141	0	30841902	0.0	0.0
CTA-384D8.31	159	0	30841902	0.0	0.0
CTA-384D8.35	603	0	30841902	0.0	0.0
U7	64	0	30841902	0.0	0.0
U1	164	0	30841902	0.0	0.0
RP11-510J16.6	356	0	30841902	0.0	0.0
RP11-130C19.3	1123	0	30841902	0.0	0.0
RP11-510J16.5	833	0	30841902	0.0	0.0
AC091321.1	97	0	30841902	0.0	0.0
RP11-83B20.8	598	0	30841902	0.0	0.0
RP11-83B20.9	781	0	30841902	0.0	0.0
RP11-83B20.4	372	0	30841902	0.0	0.0
RP11-375O18.2	3525	0	30841902	0.0	0.0
RP11-83B20.7	512	0	30841902	0.0	0.0
AL109749.1	90	0	30841902	0.0	0.0
CTD-2370N5.3	1011	0	30841902	0.0	0.0
SAMD7	2408	0	30841902	0.0	0.0
AC019117.2	903	0	30841902	0.0	0.0
AC019117.1	841	0	30841902	0.0	0.0
MYCNOS	2322	0	30841902	0.0	0.0
MIR124-3	88	0	30841902	0.0	0.0
OR4K13	918	0	30841902	0.0	0.0
OR4A5	949	0	30841902	0.0	0.0
RP11-401I19.1	436	0	30841902	0.0	0.0
RP11-86K22.2	421	0	30841902	0.0	0.0
RN7SL272P	288	0	30841902	0.0	0.0
LRRC18	1634	0	30841902	0.0	0.0
LRRC10	2600	0	30841902	0.0	0.0
RN7SL323P	294	0	30841902	0.0	0.0
FAM111B	3566	0	30841902	0.0	0.0
FAM111A	6808	0	30841902	0.0	0.0
RP11-338C15.5	2227	0	30841902	0.0	0.0
AC073409.1	271	0	30841902	0.0	0.0
RP11-553P9.2	1126	0	30841902	0.0	0.0
AC055736.1	67	0	30841902	0.0	0.0
SVOP	6667	0	30841902	0.0	0.0
RNU6-815P	114	0	30841902	0.0	0.0
RP11-174G6.1	662	0	30841902	0.0	0.0
CCDC105	1739	0	30841902	0.0	0.0
RNA5SP329	120	0	30841902	0.0	0.0
FCGR2C	1517	0	30841902	0.0	0.0
RP11-669I1.1	1465	0	30841902	0.0	0.0
LINC01591	1246	0	30841902	0.0	0.0
LINC01592	2372	0	30841902	0.0	0.0
LINC01593	391	0	30841902	0.0	0.0
